name,min_price,prices,sizes,inches,Art,Print,Wall,art,Decor,print,Gift,Printable,Poster,Abstract,wall,decor,Watercolor,of,Nursery,Digital,Prints,Large,Modern,Download
"Aerial Beach Print, Beach Wall Art, Aerial Beach Photo, Beach Umbrella Art, Ocean wall decor, Large wall print, Beach Photography, Gift",18.09,"['18.09', '32.99', '60.66', '88.33', '116.00', '129.84', '145.80', '220.30', '275.64', '145.80', '220.30', '275.64', '118.13', '131.97', '145.80', '214.98', '256.49']","[('5', '7'), ('8', '10'), ('11', '14'), ('16', '20'), ('20', '30'), ('30', '40'), ('11', '14'), ('16', '20'), ('20', '30'), ('11', '14'), ('16', '20'), ('20', '30'), ('8', '10'), ('11', '14'), ('16', '20'), ('20', '30'), ('30', '40')]",1.0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"Louisiana Print, Symbols, Illustration, New Orleans, Jazz, Cocktail, State Art.",21.0,"['21.00', '32.00']","[('8', '10'), ('11', '14')]",1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love is Eternal - Original Custom Papercut - Handcut Paper Art - Wedding/Anniversary Gift,150.0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gildan 18000 Sand Sweatshirt Mockup | G180 Sand Crewneck Mockup | Model Mock | Gildan 18000 | Beige Tan Sweater | Casual Fall Winter Mock-up,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gildan 18000 Safety Pink Sweatshirt Sleeve Mockup | G180 Neon Pink Crewneck Sleeve Mock-up | Real Model Mock | Cozy Pink Gildan 180 Arm Mock,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EARLY TAHOE MORNING,75.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48x60 Canvas for Big Walls - ""Rainbow Rain""",1600.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Large Abstract Art, Printable Abstract Wall Art, 16x20 print, Pink art, light blue, wall art, blue and white, mixed media, Bedroom art",14.63,,,,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
"Vermont map art, Vermont art print, signed print of my original hand drawn Vermont map art",22.5,"['22.50', '31.50', '40.50', '49.50', '72.00']","[('11', '14'), ('13', '19'), ('16', '20'), ('18', '24'), ('24', '30')]",1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Kids room decor, Nursery print, Illustration monster, Nursery wall decor, Monster kids illustration, Funny monsters, Baby room decor",20.62,"['20.62 - $24.06', '20.62 - $24.06', '26.35 - $29.79', '26.35 - $29.79', '30.93 - $34.37', '30.93 - $34.37', '30.93 - $34.37', '30.93', '43.54', '43.54', '43.54']","[('8', '10'), ('11', '14'), ('11', '17'), ('12', '16'), ('13', '19'), ('16', '20')]",1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
A5 print beetle folk art illustration,11.97,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hastings print - British Art - Typographic Print - letter art- wall art - unframed- graduation gift UK - Gift for sister,35.25,,,,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Golden Gate Bridge Photography - San Francisco Art, Vertical Wall Art - Framed Prints Available",49.95,"['49.95', '79.95', '109.95', '164.95', '209.95', '309.95']","[('8', '12'), ('12', '18'), ('16', '24'), ('20', '30'), ('24', '36'), ('30', '45')]",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Abstract Print, Abstract Wall Art, Abstract Art Print, Printable Art, Original Artwork, Original Art, Large Wall Art, Abstract Art, Abstract",4.61,,,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
British Robin Bird A5 Wall Print,4.32,"['4.32', '7.98']",,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Violet Print - Pressed Flowers Art - Viola Botanical Print - Herbarium Print in 5X7, 8X10 or 11X14 Sizes",18.0,"['18.00', '28.00', '38.00']",,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eagle art, Eagle art print, Eagle wall art, American eagle art, Eagle wall decor, Eagle print, Patriotic art, American eagle, bald eagle art",17.0,"['17.00', '21.00', '32.00']","[('7', '5'), ('10', '8'), ('14', '11')]",1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Custom Sonic the Hedgehogg Baseball Jersey Personalized Sonic Shirt Cartoon Sonic Matching Party Outfit For Sonic Lover Birthday Boy Kid,10.78,"['10.78', '32.78', '32.78', '33.67', '33.67', '34.55', '35.44', '36.33', '37.21', '38.10', '32.78', '33.67', '34.55', '35.44', '35.44', '28.35', '28.35', '29.24', '29.24', '31.05', '31.05', '30.12', '30.12', '31.01', '31.90', '31.90']",,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Realistic merge of different photos, Add deceased loved one to photo, Add someone to photo, Family portrait from photos, Memorial portrait",17.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gildan 18000 Sweatshirt Mockup Bundle | G180 Crewneck Mock-up Bundle | Model Mockup | Neutral Casual Simple Fall Winter Gildan 18000 Mocks,8.94,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erling Haaland Poster, Manchester City Poster, Soccer Gifts, Sports Poster, Football Player Poster, Soccer Wall Art, Sports Bedroom Posters",11.24,"['11.24', '32.49', '41.24', '44.99', '48.74', '56.24', '59.99', '68.74', '79.99', '81.24', '88.74', '91.24', '32.49', '44.99', '56.24', '81.24', '91.24']","[('8', '12'), ('20', '30'), ('11', '17'), ('28', '43'), ('12', '16'), ('30', '40'), ('12', '18'), ('30', '45'), ('16', '24'), ('40', '60'), ('18', '24'), ('45', '60'), ('20', '28'), ('50', '70'), ('24', '32'), ('60', '80'), ('24', '36'), ('60', '90'), ('28', '40'), ('70', '100'), ('30', '40'), ('75', '100'), ('21', '29'), ('7', '42'), ('42', '59'), ('4', '84'), ('1', '118')]",1.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Lion Wall Art Nursery, childrens Wall Art, Childrens Decor, Nursery Printable, Wall Art Nursery, 8x10 printable",8.25,,,,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Chickadee bird print, bird photography, winter art print, chickadee, nursery decor, 8x10 bird photograph, flying bird",19.0,"['19.00', '29.00', '55.00', '85.00']","[('5', '7'), ('8', '10'), ('12', '15'), ('16', '20')]",1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Harold and Maude abscond with an ailing kumquat tree.   Limited edition print by Vivienne Strauss.,40.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hikers Walking Print,19.95,"['19.95', '26.61']","[('21', '29')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Contra Video Game Cheat Code. Retro 1980's Vintage Game Print, hipster print, geekery art, nursery room, kids art, Video games.",19.99,"['19.99', '19.99', '21.99', '22.99', '22.99', '24.99', '34.99', '44.99']","[('8', '10'), ('11', '14'), ('12', '16'), ('13', '19'), ('18', '24'), ('24', '36')]",1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Funny Monster Figurine, Quirky Monster, Porcelain Figurine, Christmas gifts",33.26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amethyst Watercolor Print Crystal Wall Decor Mineral Painting,17.0,"['17.00', '18.00', '25.00']","[('3', '4'), ('5', '7'), ('5', '7'), ('5', '7'), ('8', '10')]",1.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Country Road to Snowy Mountains Landscape Photograph, Western Mountains Photography, Physical Print",16.0,"['16.00', '35.00', '40.00', '50.00', '60.00', '85.00', '90.00', '150.00', '170.00', '200.00', '235.00', '245.00']","[('5', '7'), ('8', '10'), ('8', '12'), ('11', '14'), ('12', '18'), ('16', '20'), ('16', '24'), ('20', '30'), ('24', '30'), ('24', '36'), ('30', '40'), ('30', '45')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best of Islington - London print - London poster - London Art - Typographic Print - London illustration - letter art - North London poster,85.81,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Highland Cow Art, Highland Cow Photo, Highland Cattle Print, Farmhouse Southwestern Large Poster Download, Boho Decor Printable Art, hc3c1c",4.99,,,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
Watercolor Dubrovnik Croatia Print | Dubrovnik Watercolor Art | Dubrovnik City Skyline Painting | European Travel Art | City Print Set,25.0,"['25.00', '40.00']","[('8', '10'), ('11', '14')]",1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OVERSIZED Print, 24x36 Abstract Printable Art, Large Wall Art, 24x36 Print, Large Living Room Art",8.0,,,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"48x60 Canvas for Big Walls - ""BOY MEETS GIRL""",1800.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48x60 Canvas for Big Walls - ""BURNING MAN""",1700.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48x60 Canvas for Big Walls - ""SIGNALS CROSSED""",1700.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48x60 Canvas for Big Walls - ""HINT OF LIME""",1800.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inuit print,30.0,"['30.00', '60.00']",,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blue Wall Art, Printable Watercolor Art, Blue Watercolor Print, Blue Mountains, Modern Wall Art, Digital Print, Landscape Print",5.8,,,,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"Ampersand print - monogram print, letterpress type",19.95,"['30.60', '19.95']","[('297', '210'), ('210', '148')]",1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1867 Hudson's Bay Beaver Wall Art, Art Print, Canadian Heritage, Cottage Art, Canadiana",49.39,"['49.39 - $111.33', '66.64 - $145.04']","[('14', '11'), ('20', '16')]",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mississippi map art, Mississippi art print, signed print of my original hand drawn Mississippi map art",22.5,"['22.50', '31.50', '40.50', '49.50', '72.00']","[('11', '14'), ('13', '19'), ('16', '20'), ('18', '24'), ('24', '30')]",1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024 Moon Phases Calendar. Customized Moon phases calendar.,45.83,"['45.83', '50.41', '71.04', '46.98', '69.89', '124.89', '101.97', '124.89']","[('13', '19'), ('12', '16'), ('16', '20')]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pine Cone Print, Scandinavian Art, Nordic Print, Rustic Decor, Scandinavian Decor, Christmas Wall Art, Botanical Poster, Pinecone Home Decor",28.08,"['28.08', '28.08', '49.17', '49.17', '63.23', '63.23', '63.23', '84.32', '84.32']","[('11', '14'), ('16', '20'), ('18', '24'), ('20', '30'), ('24', '36')]",1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Food around the world poster, Kitchen wall art, Cooking print, Watercolor painting, Types of food art, Soup poster, World food illustration",23.0,"['23.00', '45.00', '45.00', '86.00', '96.00', '106.00', '116.00', '45.00', '96.00', '116.00']",,,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Folies Bergere Poster featuring Cleo de Merode - a classic early 20th century French poster digitized for use as wall or card art.,5.23,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Wall decor: Marketplace / Folk illustration art by Gosia Herba / Living room wall decoration / 50x70, 40x50, 30x40 cm wall print",56.14,"['67.60', '58.43', '56.14']","[('50', '70'), ('40', '50'), ('30', '40')]",0.0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Needle Felted Caterpillar or Worm - Soft Handmade Garden Insects (choose pink worm, dark green caterpillar, or light green caterpillar)",19.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Small Size Pastel Portrait Painting, baby portrait",550.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903 Bonbonniere Royal Easter Egg,55.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904 Kelch Chanticleer Royal Imperial Musical Easter Egg in Purple Enamel,220.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ORIGINAL Daisies Watercolor Painting, Daisies Flowers Art, Daisies In A Vase, Square Wall Art, Botanical Painting",113.69,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Josh, You Can't Sleep Here",300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aries Star Sign, Aries Zodiac Art Print, Astrology Gift, Aries Gifts, Horoscope Art, Constellation Poster, Horoscope Decor, A4",26.61,,,,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Indianapolis, Indiana.   Personalized Gift or Wedding Gift",40.0,"['40.00', '50.00', '50.00']",,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goat Print, Nursery Farm Animal Wall Art, Black and White Printable Photo, Digital Download, Large Poster, Modern Minimalist, Grey Decor",4.22,,,,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1
"Cute cloud children's print // girls room art print // kids wall art // grey, pink and white girls room print // Happy cloud raining love!",9.49,"['9.49', '9.49', '16.17', '16.17', '23.20']","[('5', '7'), ('8', '10')]",1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Printable Art Print, Abstract Wall Art DIGITAL DOWNLOAD Art, Black and White Wall Art, Abstract Digital Print, Black and White Abstract Art",5.32,,,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"Black and White Bear-  Nursery printable file- Modern kids room decor- 8""X10""-  pdf + jpeg- INSTANT DOWNLOAD- (AP-020)",6.0,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"Abstract Wall Art Print, Green Painting, Emerald, Teal Decor, Modern Minimalist, Watercolour, Printable Digital Download, Large Poster",4.22,,,,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1
Kitty cat in pink kids art print // girls room art print // kids wall art // baby girl print // cute white cat illustration for girls room,9.49,"['9.49', '9.49', '16.17', '16.17', '23.20']","[('5', '7'), ('8', '10')]",1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"PRINT on Paper or Canvas, ""Oyster Shells on Aqua""",50.0,"['50.00', '60.00', '110.00', '160.00', '195.00', '205.00', '230.00', '270.00', '325.00', '415.00', '465.00']","[('8', '10'), ('11', '14'), ('18', '24'), ('20', '30'), ('36', '48')]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pickle recipe print, Green kitchen wall art, Watercolor painting, Vegetable poster, Vegan restaurant decor, Healthy food illustration, 8X10",23.0,"['23.00', '45.00', '45.00', '86.00', '96.00', '106.00', '115.00', '45.00', '96.00', '116.00']",,,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"Lion illustration, Kids room art, Cute animals print, Animals wall art, Wall art, Baby room wall art, Safari prints, Cute wall decor",20.62,"['20.62', '20.62', '26.35', '26.35', '33.23', '33.23', '43.54', '43.54']","[('8', '10'), ('11', '14'), ('11', '17'), ('13', '19'), ('16', '20')]",1.0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Chairlift in the Mountains of Utah Painting Oil and Spray Paint Image from The Canyons,700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LED Lighted Display Case,178.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gallery Wrapped Canvas French Still Life Melon and Lemon, Chinoiserie Art, Vintage Painting, Grandmillennial Art",60.0,"['60.00', '75.00']",,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dope King w/ Crown Graffiti Funny Text Saying Quote Art SVG, PNG, EPS for Circuit Printing, t -Shirt Designs, Print Graphics cnc cutting",2.99,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sloth Art Print, Sloth Wall Art, Sloth Illustration, Sloth Print, Sloth Gift for New Home, Sloth Wall Hanging Art Decor by Bex",21.22,"['21.22', '37.18', '53.15', '66.45', '21.22', '37.18', '53.15']",,,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Set of 3 Venice Prints, Italy Prints, Wedding Anniversary Gift for Wife, Gallery Wall Art, Home Decor, Gift Idea Traveller, Illustrated Art",57.31,"['57.31', '73.27', '111.59', '146.71', '57.31', '73.27', '111.59', '111.59', '143.51', '175.44', '223.33']","[('13', '18'), ('20', '25'), ('30', '40'), ('40', '50'), ('50', '70'), ('60', '80')]",0.0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"Nursery decor girl, portrait art, girl room decor, portrait illustration, nursery wall art girl, girl wall decor",18.0,"['18.00', '23.00', '38.00', '40.00', '43.00']","[('5', '7'), ('8', '10'), ('12', '16'), ('16', '20'), ('18', '24')]",1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"Neutral Beige Grey Black Abstract Wall Art, Large Giclee Art Print of Original Paper Collage Artwork",100.0,"['100.00', '200.00', '260.00']","[('8', '14')]",1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"Blue Abstract Wall Art Print, Navy Chic Home Decor, Modern Interior Artwork",45.0,"['45.00', '52.00', '70.00', '75.00', '105.00', '133.00', '170.00', '245.00', '275.00', '300.00']","[('5', '7'), ('8', '10'), ('11', '14'), ('16', '20'), ('18', '24'), ('20', '27'), ('27', '39'), ('30', '40')]",1.0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Brush Stroke Print, Black and White Abstract Wall Art, Printable Instant Download, Modern Minimal Ink Painting, Home Decor, Simple Design",4.22,,,,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
3 little dogs portrait,1200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Circular Symbolic Teeth, 8x10 print",21.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Loneliness of Charon (part 1),46.56,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024 calendar wall OR calendar 2024 desk with easel nautical decor beach photography calendar 2024 beach calendar with easel calendar stand,21.5,"['21.50', '26.50']","[('4', '6')]",1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
FIKA - Swedish poster print - Scandinavian print - Coffee screen print - Coffee poster - Scandi influence - Hygge print - Swedish influence,31.93,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Thieves In The Night (Print), Art, Black Art, Wall art, living room art, Art lover, digital art, Printable, Printable artWall Art",6.0,,,,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Vintage Easter flower basket, spring print, Easter printable, Easter wall art, Easter print decor, farmhouse decor, Easter egg printable art",5.6,,,,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"48x60 Canvas for Big Walls - ""Poke-a-Dot 1""",1700.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kremlin Royal Inspired Imperial Easter Egg 4.25 Inches,30.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portrait in Yellow . giclee art print,35.0,"['35.00', '40.00', '60.00', '85.00', '185.00', '385.00', '510.00']","[('5', '7'), ('8', '10'), ('11', '14'), ('16', '20'), ('22', '28'), ('30', '40'), ('40', '50')]",1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In an old house in Paris - Paris Art Illustration Print  Home decor  prints  Kids  Turquoise Blue Art,82.49,"['82.49', '89.37', '128.32', '146.65', '162.69', '185.61']","[('11', '14'), ('12', '16'), ('16', '20'), ('20', '24'), ('20', '30'), ('24', '30')]",1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Kitchen print Radicchio 20""x27"" - archival fine art giclée print",85.0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bird Figurine, Cardinal Paper Bird, Red Sculpture, Art Doll Animal, Nature Decoration, Red Bird Ornament, Modern Miniature, Winter Cardinal",40.0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wall Sculpture Art, 3D Wall Art, Clay Flowers, 3D Flower Wall Art, Floral Wall Tile, Flower Wall Decor, 3D Flowers, Modern 3D Art, White Art",110.0,"['140.00', '180.00', '110.00']",,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alaska Art, Alaska Print, Alaska Art Print, Alaska Wall Art, Alaska Gift",10.0,"['10.00', '12.00', '18.00']","[('4', '6'), ('5', '7'), ('8', '10')]",1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bliss Art Print - Swimmer Art Print - Colorful Wall decor - woman encompassed in light hand painted print,30.0,"['30.00', '50.00', '60.00', '85.00', '485.00', '685.00']","[('8', '10'), ('11', '14'), ('12', '16'), ('16', '20')]",1.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nature | Thoreau Quote | Outdoorsy Art | Katie Daisy | 8x10 | 11x14,24.0,"['24.00', '32.00', '37.00']","[('8', '10'), ('11', '14'), ('13', '19')]",1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rag Doll Sewing Pattern, Cloth Doll Sewing Pattern, Large Embroidery Doll tutorial, Beginner Doll Sewing Tutorial, Digital Download PDF,",10.04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Personalised Family flower print | Family birth flowers print Stem with names created with hand-lettered calligraphy - mothers day gift,22.62,,"[('8', '10')]",1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Protea Print, Protea Flower, Botanical Art, Protea Painting, Botanical Wall Art, Pink Wall Art, Flower Print, Mother's Day Gift",12.13,"['12.13', '12.13', '24.25', '24.25', '48.50', '48.50']","[('5', '7'), ('8', '10'), ('11', '14')]",1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valentine Vibes Varsity Svg Png, Love Sublimation Png, Heart Png, Mama Valentine Design Svg, Valentine Shirt Prints",4.0,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"48x60 Canvas for Big Walls - ""PAINT THE FENCE""",1800.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48x60 Canvas for Big Walls - ""BOY MEETS GIRL""",1800.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48x60 Canvas for Big Walls - ""BURNING MAN""",1700.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Owl Print, Nursery Wall Art Decor, Woodland Animals, Baby Shower Gift, Girl, Boy, Large Printable Digital Download, Baby Animal Prints",4.22,,,,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
"black and white photography, minimalist photography, minimalist art, moody photography, grey, mystery, minimal, minimalism, woman",50.0,"['50.00', '50.00', '65.00', '65.00', '80.00', '80.00', '110.00', '110.00']","[('10', '10'), ('10', '10'), ('12', '12'), ('12', '12'), ('14', '14'), ('14', '14'), ('16', '16'), ('16', '16')]",1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Francisco Art Chinatown at Night Black and White Art, Cityscape Urban Night Photography",49.95,"['49.95', '79.95', '109.95', '164.95', '209.95', '309.95']","[('8', '12'), ('12', '18'), ('16', '24'), ('20', '30'), ('24', '36'), ('30', '45')]",1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blue Moon, Wall Art | Full Moon. Moon Poster. Moon Print. Full Moon Prints. Gift for her. Starry Sky Art Print. Lunar Poster. CreativeIngrid",38.73,"['38.73', '52.55', '40.45']","[('20', '20'), ('20', '25')]",0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
The Eiffel tower in PARIS - Paris illustration Art Illustration Print  Paris Art Paris decor Home decor  Blue Turquoise,61.87,"['61.87', '67.03', '96.24', '109.99', '122.02', '139.21']","[('11', '14'), ('12', '16'), ('16', '20'), ('20', '24'), ('20', '30'), ('24', '30')]",1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Queen Isabelle- Spoiled Poodle Art , dog art",25.0,"['25.00', '42.00', '47.00']","[('13', '19')]",1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Landscape Printable Art, Green and Gray Print, Sage Green Wall Art, Watercolor Printable Art, Nature Print, Green Mountain Print, Modern Art",6.0,,,,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"Brown Green Miniature Vase, Hand-Thrown Miniature Pottery, Single Little Ceramic Pot, 1 1/2"" tall, Handmade in Colorado",14.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black Bear Art Print - Retro Bear Illustration, Kids room Bear print, Woodland Home Decor, Cool Modern Wall Art, Fun Holiday Gifts",20.0,"['20.00', '20.00', '20.00', '20.00', '30.00', '30.00', '30.00', '30.00', '40.00', '45.00', '45.00', '50.00', '60.00', '60.00', '60.00']","[('5', '7'), ('6', '8'), ('8', '10'), ('11', '14'), ('12', '16'), ('12', '18'), ('16', '20'), ('18', '24'), ('20', '28'), ('24', '32'), ('24', '36')]",1.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Hipsterville, Allston, MA (print)",15.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Articulated Quartz Dragon (3D Printable STL Files),3.95,,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Abstract PNG form | Abstract Art | Design | Photoshop | Vector | SVG,1.0,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BON JOVI Rock Bands designs Png |classic rock Band Design | Rock Digital Download,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
